"","primer_apellido","segundo_apellido","primer_nombre","segundo_nombre","partido","legislatura"
"7519","TORRADO",NA,"PONCIANO",NA,"Partido Colorado",38
"7520","TORRADO",NA,"PONCIANO",NA,"Partido Colorado",39
"7521","TORRES",NA,"AMARANTO",NA,"Partido Colorado",32
"7522","TORRES",NA,"AMARANTO",NA,"Partido Colorado",33
"7523","TORRES",NA,"HECTOR",NA,"Partido Nacional",47
"7524","TORRES",NA,"WALTER",NA,"Partido Frente Amplio",47
"7525","TORRES",NA,"MARCOS",NA,"Partido Frente Amplio",48
"7526","TORRES",NA,"AMARANTO",NA,"Partido Colorado",29
"7527","TORRES",NA,"AMARANTO","B.","Partido Colorado",31
"7528","TORRES","GARCIA","JOSE",NA,"Partido Nacional",37
"7529","TORRIELLI",NA,"LUIS",NA,"Partido Colorado",40
"7530","TORT","GONZALEZ","CARMEN","NIRIA","Partido Nacional",48
"7531","TORTEROLO",NA,"PEDRO",NA,"Partido Nacional",40
"7532","TORTEROLO",NA,"ARMANDO","D.","Partido Colorado",37
"7533","TORTI",NA,"CLAUDIO",NA,"Partido Frente Amplio",47
"7534","TORTORELLA",NA,"CAMILO",NA,"Partido Nacional",44
"7535","TORUNE",NA,"DAISY",NA,"Frente Amplio",46
"7536","TOSCANI",NA,"JUAN","M.","Partido Frente Amplio",47
"7537","TOSCANO",NA,"ESTEBAN","J.","Partido Colorado",24
"7538","TOSCANO",NA,"ESTEBAN","J.","Partido Colorado",25
"7539","TOSCANO",NA,"ESTEBAN","J.","Partido Colorado",26
"7540","TOSCANO",NA,"ESTEBAN","J.","Partido Colorado",27
"7541","TOSCANO",NA,"ESTEBAN","J.","Partido Colorado",28
"7542","TOURN",NA,"JUSTO",NA,"Partido Colorado",34
"7543","TOURNE",NA,"URUGUAY",NA,"Partido Nacional",39
"7544","TOURNE",NA,"URUGUAY",NA,"Partido Nacional",40
"7545","TOURNE",NA,"URUGUAY",NA,"Partido Nacional",41
"7546","TOURNE",NA,"URUGUAY",NA,"Partido Nacional",42
"7547","TOURNE",NA,"DAISY",NA,"Frente Amplio",44
"7548","TOURNE",NA,"DAISY",NA,"Frente Amplio",45
"7549","TOURNE",NA,"DAISY",NA,"Frente Amplio",46
"7550","TOURNE",NA,"DAISY",NA,"Frente Amplio",47
"7551","TOURNE",NA,"DAISY",NA,"Frente Amplio",48
"7552","TOVAGLIARI",NA,"GERARDO",NA,"Partido Colorado",42
"7553","TOVAGLIARI",NA,"GERARDO",NA,"Partido Colorado",45
"7554","TOYOS",NA,"BRADAMANTE",NA,"Partido Nacional",38
"7555","TRAVERSONI",NA,"ALFREDO",NA,"Partido Colorado",42
"7556","TRAVIESO",NA,"CARLOS",NA,"Partido Colorado",22
"7557","TRAVIESO",NA,"CARLOS",NA,"Partido Colorado",23
"7558","TRAVIESO",NA,"CARLOS",NA,"Partido Colorado",24
"7559","TRAVIESO",NA,"CEFERINO",NA,"Partido Nacional",22
"7560","TRAVIESO",NA,"CEFERINO",NA,"Partido Nacional",23
"7561","TRAVIESO",NA,"MONICA",NA,"Frente Amplio",46
"7562","TRAVIESO",NA,"HUMBERTO",NA,"Partido Nacional",40
"7563","TRESSA",NA,"CARMEN",NA,"Partido Colorado",41
"7564","TRIANON",NA,"MIGUEL","ANGEL","Partido Colorado",34
"7565","TRIANON",NA,"MIGUEL","ANGEL","Partido Colorado",36
"7566","TRIAS",NA,"JUAN","GUALBERTO","Partido Nacional",40
"7567","TRIAS",NA,"VIVIAN",NA,"Partido Socialista",37
"7568","TRIAS",NA,"VIVIAN",NA,"Partido Socialista",38
"7569","TRIAS",NA,"VIVIAN",NA,"Frente Amplio",41
"7570","TRIAS","DU PRE","JULIO",NA,"Partido Nacional",35
"7571","TRIAS","DU PRE","JULIO",NA,"Partido Nacional",36
"7572","TRIAS","DU PRE","JULIO",NA,"Partido Nacional",38
"7573","TRIAY",NA,"ISMAEL","L.","Partido Nacional",36
"7574","TRIGO",NA,"GERARDO",NA,"Frente Amplio",45
"7575","TRINDADE",NA,"DIEGO",NA,"Partido Frente Amplio",48
"7576","TRINIDAD",NA,"ALEJANDRO",NA,"Partido Nacional",48
"7577","TRIVEL",NA,"WILMER",NA,"Partido Colorado",45
"7578","TROBO",NA,"JAIME",NA,"Partido Nacional",43
"7579","TROBO",NA,"JAIME",NA,"Partido Nacional",44
"7580","TROBO",NA,"JAIME",NA,"Partido Nacional",45
"7581","TROBO",NA,"JAIME",NA,"Partido Nacional",46
"7582","TROBO",NA,"JAIME","MARIO","Partido Nacional",47
"7583","TROBO",NA,"MARIO",NA,"Partido Nacional",48
"7584","TROCCOLI",NA,"LUIS",NA,"Partido Colorado",35
"7585","TROCCOLI",NA,"LUIS",NA,"Partido Colorado",37
"7586","TROCCOLI",NA,"LUIS",NA,"Partido Colorado",38
"7587","TROCCOLI",NA,"LUIS",NA,"Partido Colorado",39
"7588","TROITIÑO",NA,"LIBER",NA,"Partido Socialista",31
"7589","TROITIÑO",NA,"LIBER",NA,"Partido Socialista",32
"7590","TROITIÑO",NA,"LIBER",NA,"Partido Socialista",33
"7591","TROTTA",NA,"SEVERINO","CARMELO","Partido Colorado",36
"7592","TROTTA",NA,"SEVERINO","C.","Partido Colorado",37
"7593","TRUJILLO",NA,"JUAN","A.","Partido Colorado",33
"7594","TRUJILLO",NA,"MIGUELA",NA,"Partido Nacional",47
"7595","TRYLESINSKY",NA,"FANNY",NA,"Nuevo Espacio",45
"7596","TUBINO",NA,"ARMANDO",NA,"Partido Nacional",32
"7597","TUBINO",NA,"ARMANDO",NA,"Partido Nacional",33
"7598","TUCCI",NA,"MARIANO",NA,"Frente Amplio",49
"7599","TUCUNA",NA,"STELLA",NA,"Partido Colorado",45
"7600","TUCUNA",NA,"STELLA",NA,"Partido Colorado",48
"7601","TURENA",NA,"JOSE","PEDRO","Partido Nacional",28
"7602","TURENA",NA,"JOSE","P.","Partido Nacional",29
"7603","TURIANSKY",NA,"WLADIMIR",NA,"Frente Amplio",41
"7604","TUSO",NA,"LEONARDO",NA,"Partido Nacional",32
"7605","TUSO",NA,"LEONARDO",NA,"Partido Nacional",33
"7606","UBILLA",NA,"HUGO",NA,"Partido Nacional",38
"7607","UBILLA",NA,"IGNACIO",NA,"Partido Nacional",29
"7608","UBILLOS",NA,"FRANCISCO","MARIO","Partido Nacional",36
"7609","UBILLOS",NA,"FRANCISCO","MARIO","Partido Nacional",37
"7610","UBILLOS",NA,"FRANCISCO","MARIO","Partido Nacional",38
"7611","UBILLOS",NA,"FRANCISCO","MARIO","Partido Nacional",39
"7612","UBILLOS",NA,"FRANCISCO","MARIO","Partido Nacional",40
"7613","UBILLOS",NA,"FRANCISCO","MARIO","Partido Nacional",41
"7614","UBILLOS",NA,"FRANCISCO","MARIO","Partido Nacional",42
"7615","UBILLOS",NA,"FRANCISCO","M.","Partido Nacional",39
"7616","UBILLOS",NA,"FRANCISCO","M.","Partido Nacional",41
"7617","UBILLOS",NA,"FRANCISCO",NA,"Partido Nacional",37
"7618","UGARTE",NA,"ERNESTO",NA,"Partido Nacional",25
"7619","UGARTE",NA,"RAUL",NA,"Partido Nacional",42
"7620","UGARTEMENDIA",NA,"FRANCISCO",NA,"Partido Nacional",32
"7621","ULLOA",NA,"EDUARDO",NA,"Partido de la Concertacion",48
"7622","UMPIERREZ",NA,"HUGO",NA,"Partido Nacional",43
"7623","UMPIERREZ",NA,"JAVIER",NA,"Frente Amplio",49
"7624","UMPIERREZ",NA,"JAVIER",NA,"Frente Amplio",47
"7625","UMPIERREZ",NA,"ALEJO",NA,"Partido Nacional",49
"7626","UNGO",NA,"AGUSTIN",NA,"Partido Nacional",29
"7627","URCELAY","MOREIRA","JORGE",NA,"Partido Nacional",43
"7628","URCELAY",NA,"JORGE","ARIEL","Partido Nacional",48
"7629","URIA",NA,"NYBIA",NA,"Partido Nacional",48
"7630","URIARTE",NA,"CARLOS",NA,"Partido Nacional",26
"7631","URIARTE","RUBIO","GERARDO",NA,"Partido Nacional",42
"7632","URIARTE",NA,"CARLOS","MARIA","Partido Colorado",49
"7633","URIARTE",NA,"FERNANDO",NA,"Partido Frente Amplio",48
"7634","URIBE",NA,"NELSON",NA,"Partido Nacional",39
"7635","URIOSTE",NA,"CARLOS","MARIA","Partido Nacional",27
"7636","URIOSTE",NA,"CARLOS","MARIA","Partido Nacional",28
"7637","URIOSTE",NA,"CARLOS","MARIA","Partido Nacional",29
"7638","URIOSTE",NA,"JOSE","PEDRO","Partido Nacional",25
"7639","URIOSTE","OLIVERA","CESAR",NA,"Partido Nacional",29
"7640","URIOSTE","OLIVERA","CESAR",NA,"Partido Nacional",30
"7641","URIOSTE","OLIVERA","CESAR",NA,"Partido Nacional",31
"7642","URIOSTE",NA,"MARCELINO",NA,"Partido Nacional",34
"7643","URIOSTE",NA,"MARCELINO",NA,"Partido Nacional",37
"7644","URIOSTE",NA,"OMAR",NA,"Partido Nacional",43
"7645","URIOSTE","OLIVERA","CESAR",NA,"Partido Colorado",29
"7646","URIOSTE",NA,"EDUARDO",NA,"Partido Nacional",29
"7647","URQUHART",NA,"DONATO",NA,"Partido Colorado",36
"7648","URRABURU",NA,"JOSE","MANUEL","Partido Nacional",39
"7649","URRABURU",NA,"JOSE","MANUEL","Partido Nacional",41
"7650","URRETA",NA,"JOSE","LUIS","Frente Amplio",45
"7651","URRUTIA","SERRATO","JOSE","E.","Partido Colorado",35
"7652","URRUTIA","SERRATO","JOSE","E.","Partido Colorado",36
"7653","URRUTIA","SERRATO","JOSE","E.","Partido Colorado",37
"7654","URRUTIA",NA,"WILIAM",NA,"Partido Frente Amplio",48
"7655","URRUTIA",NA,"HORACIO","B.","Partido Colorado",39
"7656","URRUTY","NAVATTA","CARLOS","A.","Partido Colorado",42
"7657","URRUTY","NAVATTA","CARLOS","A.","Partido Colorado",43
"7658","URRUTY","NAVATTA","CARLOS","A.","Partido Colorado",44
"7659","URRUTY",NA,"SERGIO","D.","Partido Frente Amplio",47
"7660","URSE","","MARY",NA,"Partido Frente Amplio",47
"7661","URSE","","MARY",NA,"Partido Frente Amplio",48
"7662","URTAZU",NA,"AMILCAR",NA,"Partido Nacional",45
"7663","URUZOLA",NA,"MINIRAN",NA,"Partido Nacional",47
"7664","UTERMARK",NA,"JAVIER",NA,"Partido Nacional",47
"7665","UTERMARK",NA,"JAVIER",NA,"Partido Nacional",48
"7666","VACCARO","RODRIGUEZ","ANTONIO",NA,"Partido Nacional",39
"7667","VACHELLI",NA,"HORACIO",NA,"Partido Nacional",27
"7668","VAILLANT",NA,"VICTOR",NA,"Partido Colorado",42
"7669","VAILLANT",NA,"VICTOR",NA,"Frente Amplio",46
"7670","VAILLANT",NA,"VICTOR",NA,"Partido Colorado",44
"7671","VAL",NA,"ARMANDO",NA,"Alternativa para el cambio",45
"7672","VALDEZ",NA,"ARACELLI",NA,"Partido Nacional",48
"7673","VALIO","Y SUEIRO","ANTONIO",NA,"Partido Colorado",30
"7674","VALIO","Y SUEIRO","ANTONIO",NA,"Partido Colorado",31
"7675","VALIO","Y SUEIRO","ANTONIO",NA,"Partido Colorado",34
"7676","VALLES",NA,"GUSTAVO",NA,"Partido Nacional",47
"7677","VALVERDE",NA,"EMILIA",NA,"Partido Nacional",35
"7678","VALVERDE",NA,"EMILIA",NA,"Partido Nacional",36
"7679","VALVERDE",NA,"EMILIA",NA,"Partido Nacional",37
"7680","VALVERDE",NA,"RAMON",NA,"Partido Nacional",39
"7681","VALVERDE",NA,"SERGIO","ALEJANDRO","Partido Nacional",47
"7682","VALVERDE","","SERGIO",NA,"Partido Nacional",48
"7683","VANNELLI",NA,"CARLOS",NA,"Partido Colorado",29
"7684","VARELA","ACEVEDO","JACOBO",NA,"Partido Colorado",24
"7685","VARELA","ACEVEDO","JACOBO",NA,"Partido Colorado",25
"7686","VARELA","ACEVEDO","JACOBO",NA,"Partido Colorado",26
"7687","VARELA",NA,"ARTURO","J.","Partido Nacional",35
"7688","VARELA",NA,"JOSE","ANTONIO","Partido Nacional",38
"7689","VARELA","NESTIER","CARLOS",NA,"Frente Amplio",46
"7690","VARELA",NA,"GUSTAVO",NA,"Partido Nacional",42
"7691","VARELA",NA,"LUIS",NA,"Partido Colorado",21
"7692","VARELA",NA,"SANTIAGO",NA,"Partido Nacional",24
"7693","VARELA",NA,"SANTIAGO",NA,"Partido Nacional",25
"7694","VARELA",NA,"WALTER",NA,"Partido Nacional",43
"7695","VARELA","NESTIER","CARLOS",NA,"Frente Amplio",47
"7696","VARELA","NESTIER","CARLOS",NA,"Frente Amplio",48
"7697","VARELA",NA,"CARLOS",NA,"Frente Amplio",49
"7698","VARELA","ACEVEDO","JACOBO",NA,"Partido Colorado",22
"7699","VARELA",NA,"ALFONSO",NA,"Partido Colorado",45
"7700","VARELA","UBAL ","CARLOS",NA,"Partido Frente Amplio",47
"7701","VARELA",NA,"HECTOR","A.","Partido Nacional",47
"7702","VARELA","UBAL ","CARLOS",NA,"Partido Frente Amplio",48
"7703","VARELA",NA,"JOSE","A.","Partido Nacional",37
"7704","VARESSE",NA,"JOSE",NA,"Partido Colorado",40
"7705","VARGAS",NA,"EDUARDO",NA,"Partido Nacional",21
"7706","VARGAS",NA,"CARLOS",NA,"Partido Nacional",44
"7707","VARGAS","GUILLEMETTE","ALVARO",NA,"Partido Nacional",36
"7708","VARONA",NA,"JULIO",NA,"Frente Amplio",45
"7709","VARZI",NA,"PABLO",NA,NA,24
"7710","VARZI",NA,"PABLO",NA,"Partido Colorado",25
"7711","VASCONCELLOS",NA,"HECTOR",NA,"Partido por la Tradicion Colorada",31
"7712","VASCONCELLOS",NA,"AMILCAR",NA,"Partido Colorado",36
"7713","VASCONCELLOS",NA,"AMILCAR",NA,"Partido Colorado",37
"7714","VASCONCELLOS",NA,"AMILCAR",NA,"Partido Colorado",40
"7715","VASCONCELLOS",NA,"AMILCAR",NA,"Partido Colorado",41
"7716","VASCONCELLOS",NA,"AMILCAR",NA,"Partido Colorado",39
"7717","VASCONCELLOS",NA,"AMILCAR",NA,"Partido Colorado",38
"7718","VASCONCELLOS",NA,"HECTOR",NA,"Partido Colorado",29
"7719","VASCONCELLOS",NA,"HECTOR",NA,"Partido Colorado",31
"7720","VASCONSELLOS",NA,"AMILCAR",NA,"Partido Colorado",39
"7721","VASELLI",NA,"MARCELO",NA,"Partido Frente Amplio",48
"7722","VASQUEZ","MENDEZ","",NA,"Partido de Jubilados y Pensionistas",40
"7723","VAZ",NA,"ALEMBERT",NA,"Partido Nacional",39
"7724","VAZ",NA,"ALEMBERT",NA,"Partido Nacional",40
"7725","VAZ",NA,"ALEMBERT",NA,"Partido Nacional",41
"7726","VAZ",NA,"DANIEL","AUGUSTO","Partido Colorado",40
"7727","VAZ",NA,"PEDRO",NA,"Frente Amplio",46
"7728","VAZ",NA,"ALEMBERT",NA,"Partido Nacional",38
"7729","VAZQUEZ","ACEVEDO","ALFREDO",NA,"Partido Nacional",21
"7730","VAZQUEZ","ACEVEDO","ALFREDO",NA,"Partido Nacional",22
"7731","VAZQUEZ","ACEVEDO","ALFREDO",NA,"Partido Nacional",25
"7732","VAZQUEZ","ACEVEDO","ALFREDO",NA,"Partido Nacional",26
"7733","VAZQUEZ",NA,"ALVARO","R.","Partido Nacional",28
"7734","VAZQUEZ",NA,"ALVARO","R.","Partido Nacional",29
"7735","VAZQUEZ",NA,"ALVARO","R.","Partido Nacional",30
"7736","VAZQUEZ",NA,"ALVARO","R.","Partido Nacional",31
"7737","VAZQUEZ","FERREIRO","MANUEL",NA,"Partido Colorado",26
"7738","VAZQUEZ",NA,"JOSE","M.","Partido Colorado",40
"7739","VAZQUEZ","LEDESMA","EDGARDO",NA,"Partido Colorado",41
"7740","VAZQUEZ","LEDESMA","RAYMUNDO",NA,"Partido Nacional",21
"7741","VAZQUEZ","PLATERO","ROBERTO",NA,"Partido Colorado",43
"7742","VAZQUEZ","VARELA","RAMON",NA,"Partido Nacional",21
"7743","VAZQUEZ","VARELA","RAMON",NA,"Partido Nacional",25
"7744","VAZQUEZ",NA,"WASHINGTON",NA,"Partido Colorado",40
"7745","VAZQUEZ",NA,"WASHINGTON",NA,"Partido Colorado",41
"7746","VAZQUEZ",NA,"FERNANDO",NA,"Frente Amplio",45
"7747","VAZQUEZ","VARELA","JACOBO",NA,"Partido Colorado",33
"7748","VAZQUEZ",NA,"MANUEL",NA,"Partido Colorado",31
"7749","VAZQUEZ",NA,"JUAN","ANGEL","Partido Colorado",47
"7750","VAZQUEZ",NA,"EDUARDO",NA,"Partido Colorado",21
"7751","VAZQUEZ",NA,"EDUARDO",NA,"Partido Colorado",22
"7752","VAZQUEZ","VARELA","JACOBO",NA,"Partido Nacional",33
"7753","VAZQUEZ","PLATERO","ROBERTO",NA,"Partido Colorado",42
"7754","VAZQUEZ",NA,"CLAUDIO",NA,"Partido Frente Amplio",47
"7755","VAZQUEZ",NA,"DORINEL",NA,"Partido Nacional",48
"7756","VAZQUEZ",NA,"TABARE",NA,"Frente Amplio",46
"7757","VAZQUEZ",NA,"TABARE",NA,"Frente Amplio",48
"7758","VAZQUEZ",NA,"TABARE",NA,"Frente Amplio",47
"7759","VAZQUEZ",NA,"TABARE",NA,"Frente Amplio",45
"7760","VAZQUEZ",NA,"TABARE",NA,"Frente Amplio",44
"7761","VAZQUEZ",NA,"TABARE",NA,"Frente Amplio",43
"7762","VAZQUEZ",NA,"WASHINGTON",NA,"Partido Federal",39
"7763","VAZQUEZ",NA,"EDUARDO","M.","Partido Colorado",29
"7764","VAZQUEZ",NA,"EDUARDO","M.","Partido Colorado",31
"7765","VAZQUEZ","NICOLINI","ASDRUSBAL",NA,"Partido Colorado",44
"7766","VECINO",NA,"RICARDO",NA,"Partido Colorado",24
"7767","VECINO",NA,"RICARDO",NA,"Partido Colorado",25
"7768","VECINO",NA,"RICARDO",NA,"Partido Colorado",26
"7769","VECINO",NA,"RICARDO",NA,"Partido Colorado",30
"7770","VEGA",NA,"ALVARO",NA,"Frente Amplio",46
"7771","VEGA",NA,"AURELIO",NA,"Partido Nacional",43
"7772","VEGA",NA,"AURELIO",NA,"Partido Nacional",44
"7773","VEGA","LLANES","ALVARO",NA,"Frente Amplio",47
"7774","VEGA",NA,"CESAR",NA,"Partido Ecologista Radical Intransigente",49
"7775","VEGA",NA,"JOSE",NA,"Partido Frente Amplio",47
"7776","VEGA",NA,"CESAR",NA,"Partido Ecologista Radical Intransigene",48
"7777","VEGA",NA,"CESAR",NA,"Partido Ecologista Radical Intransigene",47
"7778","VEGA",NA,"GUMERSINDO","V.","Partido Nacional",39
"7779","VEGH","GARZON","CARLOS",NA,"Partido Colorado",40
"7780","VEIGA",NA,"JOSE","LUIS","Frente Amplio",41
"7781","VEIGA",NA,"JOSE","LUIS","Frente Amplio",44
"7782","VEIGA",NA,"JOSE","LUIS","Frente Amplio",45
"7783","VEIRA",NA,"MARCELINO",NA,"Partido Colorado",42
"7784","VEJO","RODRIGUEZ","ISIDORO",NA,"Partido Nacional",39
"7785","VELASCO",NA,"ARAMIS",NA,"Partido Colorado",45
"7786","VELAZQUEZ","DE LEON","LEONEL",NA,"Partido Colorado",42
"7787","VELAZQUEZ",NA,"JORGE",NA,"Partido Frente Amplio",47
"7788","VELAZQUEZ",NA,"JORGE",NA,"Partido Frente Amplio",48
"7789","VELLOZO",NA,"RODOLFO",NA,"Partido Colorado",21
"7790","VELLOZO",NA,"RODOLFO",NA,"Partido Colorado",22
"7791","VENER","CARBONI","WALTER",NA,"Partido Nacional",44
"7792","VENER","CARBONI","WALTER",NA,"Partido Nacional",45
"7793","VENTURA",NA,"FABIO",NA,"Partido Nacional",48
"7794","VENTURA",NA,"RUPERTO","A.","Partido Nacional",29
"7795","VERA",NA,"NELSON",NA,"Partido Colorado",48
"7796","VERA",NA,"JOSE","LUIS","Partido de la Concertacion",47
"7797","VERA",NA,"JULIO",NA,"Partido Liberal",45
"7798","VERA",NA,"ANTENOR",NA,"Movimiento Progresista",38
"7799","VERDIER",NA,"CARLOS","MARIA","Partido Nacional",36
"7800","VERDIER",NA,"JUAN","M.","Partido Nacional",35
"7801","VERGARA",NA,"HUGO",NA,"Partido Nacional",45
"7802","VERGARA",NA,"HERMAN",NA,"Partido Nacional",45
"7803","VERGARA",NA,"HERMAN",NA,"Partido Nacional",46
"7804","VEROCAY",NA,"JOSE",NA,"Partido Colorado",34
"7805","VERRI",NA,"WALTER",NA,"Partido Colorado",48
"7806","VERRI",NA,"WALTER",NA,"Partido Colorado",47
"7807","VESCOBI",NA,"ENRIQUE",NA,"Partido Colorado",40
"7808","VETRALE",NA,"CARLOS",NA,"Partido Colorado",40
"7809","VIANA",NA,"PABLO",NA,"Partido Nacional",49
"7810","VIANA","ARANGUREN","CARLOS","A.","Partido Colorado",36
"7811","VIANA","MARTORELL","HECTOR",NA,"Partido Colorado",40
"7812","VIANA","ARANGUREN","CARLOS",NA,"Partido Colorado",38
"7813","VIANNA",NA,"FEBRINO","L.","Partido Nacional",21
"7814","VIANNA",NA,"FEBRINO","L.","Partido Nacional",26
"7815","VIANNA",NA,"FEBRINO","L.","Partido Nacional",27
"7816","VIANNA",NA,"FEBRINO","L.","Partido Nacional",29
"7817","VIANNA",NA,"FEBRINO","L.","Partido Nacional",30
"7818","VIANNA",NA,"FEBRINO","L.","Partido Nacional",31
"7819","VICENS","THIEVENT","LORENZO",NA,"Partido Colorado",27
"7820","VICENS","THIEVENT","LORENZO",NA,"Partido Colorado",28
"7821","VICENTE","Y FERRES","ARMANDO",NA,"Partido Colorado",27
"7822","VIDAL",NA,"ALFREDO",NA,"Partido Colorado",22
"7823","VIDAL",NA,"ALFREDO",NA,"Partido Colorado",23
"7824","VIDAL",NA,"ALFREDO",NA,"Partido Colorado",24
"7825","VIDAL",NA,"EDUINO",NA,"Partido Colorado",30
"7826","VIDAL",NA,"GERARDO",NA,"Partido Colorado",37
"7827","VIDAL","GONZALO","JOSE",NA,"Partido Nacional",43
"7828","VIDAL",NA,"BLAS",NA,"Partido Colorado",22
"7829","VIDAL",NA,"BLAS",NA,"Partido Colorado",24
"7830","VIDAL",NA,"BLAS",NA,"Partido Colorado",25
"7831","VIDAL",NA,"BLAS",NA,"Partido Colorado",26
"7832","VIDAL",NA,"BLAS",NA,"Partido Colorado",27
"7833","VIDAL",NA,"BLAS",NA,"Partido Colorado",28
"7834","VIDAL",NA,"BLAS",NA,"Partido Colorado",29
"7835","VIDAL",NA,"BLAS",NA,"Partido Colorado",32
"7836","VIDAL","BELO","TORIBIO",NA,"Partido Colorado",23
"7837","VIDAL","BELO","TORIBIO",NA,"Partido Colorado",24
"7838","VIDAL","BELO","TORIBIO",NA,"Partido Colorado",25
"7839","VIDAL","Y FUENTES","ALFREDO",NA,"Partido Colorado",21
"7840","VIDAL","ZAGLIO","LUIS","J.","Partido Nacional",36
"7841","VIDAL","ZAGLIO","LUIS","J.","Partido Nacional",37
"7842","VIDAL","ZAGLIO","LUIS","J.","Partido Nacional",38
"7843","VIDAL","ZAGLIO","LUIS","J.","Partido Nacional",39
"7844","VIDAL","ZAGLIO","LUIS","J.","Partido Nacional",40
"7845","VIDAL","ZAGLIO","LUIS",NA,"Partido Nacional",39
"7846","VIDAL",NA,"TERESA",NA,"Partido Frente Amplio",47
"7847","VIDAL",NA,"CARLOS",NA,"Partido Nacional",47
"7848","VIDAL",NA,"ORESTES","C.","Partido Colorado",37
"7849","VIDAL",NA,"JUAN","P.","Partido Nacional",38
"7850","VIDALIN",NA,"CARMELO",NA,"Partido Nacional",45
"7851","VIDALIN",NA,"CARMELO","JOSE","Partido Nacional",48
"7852","VIDALIN",NA,"CARMELO",NA,"Partido Nacional",47
"7853","VIDALIN",NA,"CARMELO",NA,"Partido Nacional",46
"7854","VIDALIN",NA,"CARMELO",NA,"Partido Nacional",48
"7855","VIDALIN",NA,"CARMELO",NA,"Partido Nacional",49
"7856","VIDART",NA,"DANIEL","L.","Partido Colorado",28
"7857","VIDART",NA,"DANIEL","L.","Partido Colorado",29
"7858","VIDART",NA,"RAUL",NA,"Partido por el Gobierno del Pueblo",43
"7859","VIDIELLA",NA,"FEDERICO",NA,"Partido Colorado",25
"7860","VIEIRA","DE SOUZA","MARCELINO",NA,"Partido Colorado",42
"7861","VIEIRA","DE SOUZA","MARCELINO",NA,"Partido Colorado",45
"7862","VIERA",NA,"ATANASIO",NA,"Partido Nacional",30
"7863","VIERA",NA,"ATANASIO",NA,"Partido Nacional",31
"7864","VIERA",NA,"CLAUDIO",NA,"Partido Nacional",26
"7865","VIERA",NA,"CLAUDIO",NA,"Partido Nacional",27
"7866","VIERA",NA,"CLAUDIO",NA,"Partido Nacional",28
"7867","VIERA",NA,"CLAUDIO",NA,"Partido Nacional",30
"7868","VIERA",NA,"CLAUDIO",NA,"Partido Nacional",31
"7869","VIERA",NA,"FELICIANO",NA,"Partido Colorado",21
"7870","VIERA",NA,"FELICIANO",NA,"Partido Colorado",22
"7871","VIERA",NA,"FELICIANO",NA,"Partido Colorado",23
"7872","VIERA",NA,"FELICIANO",NA,"Partido Colorado",24
"7873","VIERA",NA,"RIVERA","SEGUNDO","Partido Colorado",31
"7874","VIERA",NA,"TABARE",NA,"Partido Colorado",42
"7875","VIERA",NA,"EDUARDO",NA,"Frente Izquierda de Liberacion",39
"7876","VIERA",NA,"EDUARDO",NA,"Frente Izquierda de Liberacion",40
"7877","VIERA",NA,"EDUARDO",NA,"Frente Amplio",41
"7878","VIERA",NA,"EDUARDO",NA,"Frente Amplio",43
"7879","VIERA",NA,"FRANCISCO",NA,"Partido Colorado",32
"7880","VIERA",NA,"FRANCISCO",NA,"Partido Colorado",33
"7881","VIERA",NA,"FRANCISCO",NA,"Partido Colorado",34
"7882","VIERA",NA,"HOMERO","JAURS","Frente Amplio",45
"7883","VIERA",NA,"HOMERO","JAURS","Frente Amplio",46
"7884","VIERA",NA,"ISRAEL",NA,"Partido Colorado",40
"7885","VIERA",NA,"ISRAEL",NA,"Partido Colorado",41
"7886","VIERA",NA,"JUAN","ANTONIO","Partido Colorado",37
"7887","VIERA",NA,"LUIS","A.","Partido Nacional",37
"7888","VIERA",NA,"LUIS","A.","Partido Nacional",39
"7889","VIERA",NA,"LUIS","A.","Partido Nacional",40
"7890","VIERA",NA,"NICOLAS",NA,"Frente Amplio",49
"7891","VIERA",NA,"TABARE",NA,"Partido Colorado",47
"7892","VIERA",NA,"TABARE",NA,"Partido Colorado",48
"7893","VIERA",NA,"CARLOS",NA,"Partido Frente Amplio",47
"7894","VIERA",NA,"OSCAR","A.","Partido Nacional",47
"7895","VIERA",NA,"GUSTAVO",NA,"Partido Nacional",47
"7896","VIERA",NA,"OSCAR","A.","Partido Nacional",48
"7897","VIERA",NA,"GUSTAVO",NA,"Partido Nacional",48
"7898","VIERA",NA,"CHRISTIAN",NA,"Partido Nacional",48
"7899","VIERA",NA,"FELICIANO","ALBERTO","Partido Colorado",25
"7900","VIERA",NA,"TABARE",NA,"Partido Colorado",45
"7901","VIERA",NA,"FRANCISCO",NA,"Partido Colorado",31
"7902","VIERA",NA,"TABARE",NA,"Partido Colorado",46
"7903","VIEYTE",NA,"MIGUEL",NA,"Partido por la Tradicion Colorada",32
"7904","VIEYTE",NA,"MIGUEL",NA,"Partido Colorado",34
"7905","VIEYTE",NA,"MIGUEL",NA,"Partido Colorado",35
"7906","VIEYTES",NA,"JULIO",NA,"Frente Amplio",44
"7907","VIEYTES",NA,"JULIO",NA,"Frente Amplio",45
"7908","VIGLIOLA",NA,"ALFREDO",NA,"Partido Colorado",28
"7909","VIGLIOLA",NA,"ALFREDO",NA,"Partido Colorado",32
"7910","VIGLIOLA",NA,"ALFREDO",NA,"Partido Colorado",33
